Date,Close
2/8/2019,74.75
2/11/2019,73.82
2/12/2019,73.33
2/13/2019,71.21
2/14/2019,70.59
2/15/2019,70.81
2/18/2019,70.97
2/19/2019,71.67
2/20/2019,71.66
2/21/2019,73.1
2/22/2019,73.85
2/25/2019,73.76
2/26/2019,73.15
2/27/2019,73.65
2/28/2019,73.95
3/1/2019,74.35
3/4/2019,74.05
3/5/2019,74.06
3/6/2019,74.75
3/7/2019,74.68
3/8/2019,73.18
3/11/2019,73.05
3/12/2019,73.69
3/13/2019,72.7
3/14/2019,72.55
3/15/2019,72.31
3/18/2019,71.75
3/19/2019,71.33
3/20/2019,70.79
3/21/2019,71.13
3/22/2019,71.43
3/25/2019,70.78
3/26/2019,70.71
3/27/2019,70.84
3/28/2019,70.91
3/29/2019,70.64
4/1/2019,71.36
4/2/2019,71.38
4/3/2019,71.39
4/4/2019,71.23
4/5/2019,70.89
4/8/2019,70.67
4/9/2019,70.25
4/10/2019,70.75
4/11/2019,70.26
4/12/2019,71.63
4/15/2019,72.19
4/16/2019,72.69
4/17/2019,73.29
4/18/2019,73.41
4/23/2019,74.2
4/24/2019,75.16
4/26/2019,75.45
4/29/2019,75.11
4/30/2019,74.52
5/1/2019,75.5
5/2/2019,74.86
5/3/2019,74.98
5/6/2019,74.94
5/7/2019,74.61
5/8/2019,74.74
5/9/2019,75.17
5/10/2019,75.4
5/13/2019,73.5
5/14/2019,72.57
5/15/2019,72.54
5/16/2019,73.33
5/17/2019,72.83
5/20/2019,77.4
5/21/2019,78.97
5/22/2019,79
5/23/2019,78.15
5/24/2019,78.18
5/27/2019,77.64
5/28/2019,78.04
5/29/2019,77.89
5/30/2019,78.2
5/31/2019,78.51
6/3/2019,77.91
6/4/2019,78.42
6/5/2019,79.39
6/6/2019,79.72
6/7/2019,80
6/11/2019,80.95
6/12/2019,79.87
6/13/2019,80.42
6/14/2019,79.77
6/17/2019,80.19
6/18/2019,81.45
6/19/2019,82.3
6/20/2019,82.89
6/21/2019,82.24
6/24/2019,82.7
6/25/2019,82.38
6/26/2019,82.19
6/27/2019,83
6/28/2019,82.78
7/1/2019,82.32
7/2/2019,81.05
7/3/2019,80.95
7/4/2019,81.57
7/5/2019,82.26
7/8/2019,81.28
7/9/2019,80.97
7/10/2019,81.24
7/11/2019,81.24
7/12/2019,81.52
7/15/2019,81.06
7/16/2019,80.85
7/17/2019,81.32
7/18/2019,81.38
7/19/2019,82.09
7/22/2019,81.85
7/23/2019,81.55
7/24/2019,82.35
7/25/2019,83
7/26/2019,82.59
7/29/2019,83.25
7/30/2019,83.4
7/31/2019,82.3
8/1/2019,81.92
8/2/2019,81.88
8/5/2019,81.21
8/6/2019,79.8
8/7/2019,78.7
8/8/2019,78.96
8/9/2019,79.42
8/12/2019,79.94
8/13/2019,79.46
8/14/2019,76.63
8/15/2019,74.34
8/16/2019,75.12
8/19/2019,76.29
8/20/2019,77.13
8/21/2019,77.02
8/22/2019,77.1
8/23/2019,77.4
8/26/2019,76.76
8/27/2019,77.15
8/28/2019,76.8
8/29/2019,77.41
8/30/2019,79.05
9/2/2019,78.94
9/3/2019,78.78
9/4/2019,78.69
9/5/2019,79.25
9/6/2019,79.54
9/9/2019,79.81
9/10/2019,79.89
9/11/2019,80.6
9/12/2019,81.35
9/13/2019,82.14
9/16/2019,81.69
9/17/2019,82.24
9/18/2019,81.74
9/19/2019,82.18
9/20/2019,82.18
9/23/2019,82.05
9/24/2019,82.1
9/25/2019,81.58
9/26/2019,81.18
9/27/2019,81.54
9/30/2019,80.83
10/1/2019,81.28
10/2/2019,79.6
10/3/2019,77.34
10/4/2019,77.59
10/7/2019,77.94
10/8/2019,78.6
10/9/2019,78.18
10/10/2019,78.1
10/11/2019,78.77
10/14/2019,79.07
10/15/2019,79.31
10/16/2019,80.43
10/17/2019,80.11
10/18/2019,79.64
10/21/2019,79.79
10/22/2019,79.66
10/23/2019,79.94
10/24/2019,80.29
10/25/2019,80.7
10/28/2019,80.48
10/29/2019,80.46
10/30/2019,79.69
10/31/2019,78.66
11/1/2019,78.24
11/4/2019,77.05
11/5/2019,77.7
11/6/2019,78
11/7/2019,79.04
11/8/2019,79.17
11/11/2019,80.05
11/12/2019,80.83
11/13/2019,79.24
11/14/2019,79.77
11/15/2019,80.69
11/18/2019,80.34
11/19/2019,80.67
11/20/2019,79.6
11/21/2019,79.33
11/22/2019,79.6
11/25/2019,79.89
11/26/2019,80.74
11/27/2019,81.69
11/28/2019,81.6
11/29/2019,80.82
12/2/2019,81.43
12/3/2019,79.34
12/4/2019,77.81
12/5/2019,78.62
12/6/2019,78.99
12/9/2019,79.26
12/10/2019,79.23
12/11/2019,80.31
12/12/2019,79.72
12/13/2019,80.06
12/16/2019,81.46
12/17/2019,81.9
12/18/2019,81.9
12/19/2019,81.73
12/20/2019,81.25
12/23/2019,80.84
12/24/2019,80.71
12/27/2019,81.07
12/30/2019,81.1
12/31/2019,79.9
1/2/2020,79.88
1/3/2020,80.31
1/6/2020,79.77
1/7/2020,81.2
1/8/2020,80.9
1/9/2020,81.49
1/10/2020,82.5
1/13/2020,82.48
1/14/2020,83.17
1/15/2020,83.66
1/16/2020,84.46
1/17/2020,84.05
1/20/2020,83.93
1/21/2020,83.48
1/22/2020,84.45
1/23/2020,84.52
1/24/2020,84.94
1/28/2020,84.02
1/29/2020,84.61
1/30/2020,85.44
1/31/2020,85.26
2/3/2020,84.55
2/4/2020,84.31
2/5/2020,83.28
2/6/2020,84.23
2/7/2020,84.8
2/10/2020,84.32
2/11/2020,84.72
2/12/2020,88.18
2/13/2020,88.73
2/14/2020,90.99
2/17/2020,89.46
2/18/2020,90.26
2/19/2020,87.83
2/20/2020,87.85
2/21/2020,88.8
2/24/2020,87.99
2/25/2020,86.8
2/26/2020,85.35
2/27/2020,84.43
2/28/2020,81.78
